user_id,product_id,user_rating
3157,42,2.3
3157,46,4.2
3157,19,3.0
3157,32,2.8
3158,26,4.8
3158,25,2.2
3158,41,4.4
3158,15,4.9
3158,49,1.4
3158,28,2.7
3158,20,2.4
3159,30,2.7
3159,2,4.8
3159,42,1.4
3159,13,5.0
3159,11,4.6
3159,40,3.0
3160,38,3.9
3160,15,4.6
3160,3,1.2
3160,23,1.6
3160,43,1.9
3160,2,1.5
3160,22,4.3
3161,45,3.7
3161,42,1.1
3161,29,1.5
3161,18,4.9
3161,47,2.8
3161,25,4.6
3161,41,4.3
3162,14,4.0
3162,23,4.3
3162,28,2.0
3162,5,3.1
3162,13,3.0
3162,19,2.5
3162,4,4.1
3162,31,1.7
3162,7,2.4
3163,32,4.9
3163,17,1.5
3163,19,2.2
3163,12,4.4
3163,28,1.1
3163,21,3.9
3163,49,2.0
3164,32,1.4
3164,30,1.0
3164,47,1.7
3164,4,2.0
3164,7,3.1
3164,22,3.4
3164,42,1.9
3165,48,1.9
3165,27,3.7
3165,49,2.7
3165,22,3.3
3165,3,4.5
3165,7,4.9
3165,14,4.9
3165,8,4.5
3165,50,1.9
3166,21,1.2
3166,40,3.6
3166,10,3.7
3166,41,1.4
3166,26,4.1
3167,13,5.0
3167,1,1.1
3167,40,2.3
3167,37,4.4
3167,12,2.1
3167,49,3.2
3168,39,3.7
3168,4,2.1
3168,33,1.4
3168,23,2.0
3168,27,3.4
3168,37,2.3
3168,45,4.1
3169,9,2.4
3169,35,1.6
3169,37,3.5
3169,22,3.5
3169,38,3.2
3169,45,3.8
3169,1,4.3
3170,38,2.3
3170,19,2.2
3170,46,4.2
3170,17,1.9
3170,44,4.3
3170,4,3.9
3170,15,1.0
3171,46,4.2
3171,6,3.7
3171,23,4.6
3171,25,2.0
3171,21,1.4
3171,12,4.5
3171,24,2.4
3172,43,3.5
3172,35,1.8
3172,15,1.2
3172,13,3.1
3172,12,2.5
3172,38,3.5
3172,49,4.0
3173,42,1.3
3173,23,3.8
3173,44,3.4
3173,21,3.3
3173,20,4.4
3173,36,3.5
3173,25,2.3
3174,31,3.8
3174,27,2.8
3174,21,3.5
3174,3,4.1
3174,41,2.5
3174,47,3.3
3174,39,3.1
3175,36,2.8
3175,48,4.0
3175,39,2.4
3175,44,4.9
3175,5,4.7
3175,18,4.8
3175,34,1.2
3176,36,1.4
3176,1,3.6
3176,43,1.3
3176,31,4.4
3176,9,1.9
3176,35,4.4
3176,41,3.9
3176,16,4.6
3176,49,3.6
3176,23,1.6
3177,20,3.8
3177,9,4.9
3177,4,2.3
3177,35,2.8
3177,23,2.0
3178,46,3.8
3178,41,3.0
3178,44,3.0
3178,23,2.7
3178,10,3.6
3178,5,4.0
3178,49,4.3
3179,41,2.3
3179,23,1.8
3179,38,4.9
3179,40,3.4
3179,17,2.7
3179,44,3.5
3179,7,2.4
3179,12,3.3
3180,31,3.2
3180,36,2.1
3180,23,3.5
3180,38,3.4
3180,39,2.1
3180,16,3.7
3180,25,1.6
3181,19,4.2
3181,42,4.2
3181,28,2.1
3181,40,1.0
3181,36,4.7
3181,9,4.1
3181,17,2.8
3182,45,2.8
3182,10,1.2
3182,9,3.7
3182,28,3.9
3182,23,4.1
3182,44,1.3
3182,46,2.4
3182,12,2.8
3182,31,3.2
3182,7,2.9
3183,49,2.6
3183,48,1.9
3183,15,4.0
3183,2,2.2
3183,16,1.4
3183,37,4.1
3184,19,3.5
3184,38,2.7
3184,46,3.6
3184,50,3.1
3184,16,1.7
3184,12,3.0
3184,5,3.9
3185,4,2.2
3185,22,2.2
3185,2,3.0
3185,18,1.7
3185,19,2.4
3185,31,2.6
3185,3,3.6
3186,20,3.1
3186,33,5.0
3186,10,1.5
3186,35,2.2
3186,12,1.2
3186,24,1.1
3186,38,2.6
3186,4,4.9
3186,11,3.9
3186,21,3.7
3187,13,1.3
3187,6,2.4
3187,27,3.3
3187,16,1.1
3187,32,1.8
3187,18,1.9
3187,21,4.2
3188,46,1.4
3188,15,1.0
3188,16,4.3
3188,18,4.3
3188,4,3.4
3188,44,4.5
3188,12,3.3
3188,10,4.2
3188,27,3.1
3188,13,3.9
3189,44,3.1
3189,5,4.3
3189,2,2.3
3189,18,1.5
3189,21,1.6
3189,45,4.1
3189,43,3.4
3189,27,3.4
3189,26,1.7
3189,22,2.0
3190,4,4.8
3190,38,4.7
3190,14,2.2
3190,47,2.2
3190,39,3.4
3190,42,1.5
3190,23,4.5
3191,10,4.8
3191,43,4.5
3191,40,2.0
3191,11,4.8
3191,50,3.0
3191,30,3.4
3191,47,4.9
3192,24,2.6
3192,4,5.0
3192,28,3.0
3192,26,2.7
3192,14,2.3
3192,36,2.3
3192,30,3.8
3193,23,5.0
3193,7,2.2
3193,29,4.6
3193,37,3.5
3193,27,3.1
3193,40,3.2
3193,45,4.8
3193,5,2.3
3193,17,3.7
3194,11,3.3
3194,2,1.3
3194,3,2.3
3194,31,1.8
3194,37,1.7
3194,4,4.9
3194,30,3.9
3195,38,3.2
3195,33,4.8
3195,49,3.4
3195,36,1.9
3195,12,3.2
3195,20,1.0
3195,10,3.2
3196,27,3.3
3196,3,2.7
3196,44,1.7
3196,49,3.3
3196,11,1.1
3196,46,4.1
3196,13,3.2
3197,9,4.1
3197,39,2.7
3197,2,3.0
3197,33,3.8
3197,47,2.6
3198,6,2.5
3198,16,4.5
3198,22,3.0
3198,39,2.9
3198,10,3.4
3198,37,1.5
3198,45,1.2
3199,22,4.8
3199,46,1.8
3199,33,1.1
3199,47,3.8
3199,38,4.6
3199,17,1.2
3199,16,5.0
3200,32,1.4
3200,43,4.0
3200,25,5.0
3200,50,2.0
3200,20,3.6
3200,27,2.1
3200,18,3.4
3201,29,3.4
3201,9,4.1
3201,42,1.6
3201,33,4.1
3201,21,4.9
3201,47,4.7
3201,6,3.3
3202,18,3.0
3202,29,3.8
3202,40,2.4
3202,17,1.2
3202,39,2.7
3203,20,1.6
3203,4,3.9
3203,18,2.0
3203,30,1.3
3203,17,4.9
3203,13,4.8
3203,42,4.6
3203,15,4.8
3204,30,1.4
3204,42,2.2
3204,31,3.6
3204,7,3.6
3204,37,2.8
3204,45,2.8
3204,14,1.9
3204,9,2.5
3204,39,1.4
3205,13,2.9
3205,7,2.2
3205,23,4.1
3205,42,1.8
3205,37,1.2
3205,11,2.5
3205,25,3.0
3206,17,4.5
3206,46,4.8
3206,43,1.6
3206,28,2.8
3206,29,3.2
3206,2,1.5
3206,20,4.2
3207,27,2.1
3207,29,4.9
3207,33,4.4
3207,12,1.9
3207,15,2.6
3207,9,5.0
3207,14,4.2
3208,31,1.6
3208,21,1.1
3208,49,1.7
3208,18,1.6
3208,2,4.1
3208,20,4.9
3208,36,2.6
3208,8,2.2
3208,30,1.1
3209,22,3.5
3209,48,2.2
3209,3,3.5
3209,24,2.3
3209,38,4.0
3209,36,3.8
3209,21,2.1
3210,32,3.9
3210,25,2.2
3210,42,2.3
3210,24,4.3
3210,10,2.1
3210,22,2.9
3210,3,3.2
3211,29,1.3
3211,30,2.9
3211,35,1.2
3211,25,2.5
3211,10,5.0
3211,2,1.5
3211,36,2.7
3212,24,3.2
3212,48,3.9
3212,31,3.5
3212,25,1.0
3212,40,4.7
3212,21,3.7
3212,28,1.4
3213,6,2.9
3213,26,2.1
3213,1,1.1
3213,49,1.7
3213,2,4.6
3213,32,2.5
3213,20,3.8
3213,10,2.7
3213,41,4.8
3213,7,3.0
3214,45,2.2
3214,43,4.9
3214,32,1.3
3214,42,2.8
3214,3,2.8
3214,9,3.2
3214,36,2.0
3215,5,4.1
3215,10,3.0
3215,33,4.0
3215,42,3.3
3215,39,4.4
3215,26,2.7
3215,13,2.1
3216,34,4.1
3216,8,3.1
3216,18,3.7
3216,23,4.5
3216,24,1.8
3216,50,4.7
3216,29,2.5
3217,50,4.1
3217,33,3.4
3217,40,2.3
3217,44,4.9
3217,19,2.9
3217,3,1.0
3217,43,1.8
3218,44,2.8
3218,29,1.9
3218,11,2.4
3218,48,3.3
3218,32,4.0
3218,33,3.7
3218,18,2.5
3219,8,4.2
3219,45,4.2
3219,30,4.5
3219,32,3.2
3219,24,3.5
3219,25,1.1
3219,10,3.0
3220,2,2.3
3220,30,3.1
3220,21,2.6
3220,27,1.5
3220,26,1.7
3221,39,2.6
3221,28,2.7
3221,2,2.0
3221,15,1.7
3221,34,3.9
3221,45,1.1
3221,35,3.0
3222,34,4.2
3222,46,2.4
3222,1,4.6
3222,10,2.7
3222,2,3.2
3222,47,1.3
3222,35,4.2
3223,20,1.6
3223,37,3.1
3223,46,3.5
3223,14,1.0
3223,35,3.0
3224,9,2.4
3224,37,4.7
3224,42,1.9
3224,26,1.5
3224,28,4.5
3224,11,2.8
3224,36,4.1
3225,43,1.3
3225,18,3.0
3225,48,3.7
3225,12,4.9
3225,3,4.8
3225,32,2.3
3225,19,1.2
3226,34,4.4
3226,28,4.0
3226,36,1.9
3226,41,3.7
3226,40,4.7
3226,49,3.5
3226,17,2.9
3227,33,2.4
3227,15,2.2
3227,8,1.3
3227,37,3.0
3227,24,4.1
3227,3,3.3
3227,38,4.8
3228,34,1.0
3228,27,1.2
3228,8,4.7
3228,11,3.7
3228,28,1.0
3228,25,4.5
3228,43,2.4
3229,28,1.9
3229,9,1.9
3229,11,4.6
3229,43,3.5
3229,44,2.1
3229,14,4.9
3229,21,1.9
3230,45,4.6
3230,8,4.5
3230,33,1.3
3230,5,1.4
3230,31,2.4
3230,25,1.3
3230,15,2.2
3231,50,3.8
3231,24,4.5
3231,6,1.3
3231,31,3.5
3231,12,2.1
3231,18,2.4
3231,35,5.0
3232,38,1.5
3232,42,3.1
3232,19,1.6
3232,32,1.6
3232,13,2.2
3232,28,2.8
3232,9,5.0
3233,45,2.2
3233,35,3.0
3233,25,3.4
3233,26,1.4
3233,13,2.3
3233,30,5.0
3233,18,2.5
3233,2,4.2
3233,24,3.1
3233,11,1.8
3234,36,2.9
3234,23,3.8
3234,14,2.4
3234,6,2.4
3234,1,1.7
3234,27,3.0
3234,12,3.2
3235,47,2.9
3235,8,3.1
3235,7,1.1
3235,4,3.6
3235,3,2.9
3235,11,3.3
3235,12,2.9
3236,41,2.2
3236,12,2.0
3236,44,3.1
3236,25,2.9
3236,39,2.9
3236,2,3.8
3236,36,3.7
3237,7,3.4
3237,19,3.3
3237,18,1.5
3237,21,4.3
3237,28,3.7
3237,8,2.9
3237,25,2.7
3238,35,3.5
3238,6,3.8
3238,24,3.8
3238,39,4.6
3238,31,1.2
3238,15,3.1
3238,3,2.9
3239,1,1.9
3239,16,3.7
3239,22,1.0
3239,26,3.6
3239,17,2.8
3239,48,4.2
3239,10,4.6
3239,39,4.8
3239,29,4.5
3240,17,4.3
3240,47,2.4
3240,2,4.0
3240,3,3.8
3240,31,3.5
3240,49,1.9
3240,1,3.4
3241,25,2.2
3241,9,3.3
3241,50,2.6
3241,40,4.1
3241,20,1.8
3241,49,3.2
3241,39,3.8
3242,28,2.4
3242,29,3.5
3242,43,3.9
3242,20,2.5
3242,5,3.4
3242,44,3.4
3242,1,2.3
3243,49,2.3
3243,38,3.0
3243,42,5.0
3243,9,4.0
3243,50,3.6
3243,14,2.0
3243,15,2.2
3244,22,1.2
3244,26,3.1
3244,41,2.0
3244,33,4.1
3244,40,4.9
3244,11,1.7
3244,44,2.1
3245,39,2.3
3245,17,4.9
3245,24,2.9
3245,21,1.3
3245,49,5.0
3245,32,3.2
3245,26,3.2
3246,25,2.6
3246,42,2.7
3246,1,4.1
3246,2,2.8
3246,33,5.0
3246,14,1.3
3246,26,2.9
3247,38,4.4
3247,20,4.1
3247,50,2.4
3247,42,3.0
3247,34,2.9
3247,33,1.6
3247,5,4.3
3248,12,1.3
3248,38,1.1
3248,35,4.9
3248,19,4.9
3248,14,2.7
3248,41,4.3
3248,34,3.3
3249,8,2.9
3249,16,3.2
3249,17,1.6
3249,49,2.4
3249,31,3.7
3249,28,1.6
3249,41,4.5
3250,14,1.2
3250,27,4.6
3250,44,4.1
3250,15,2.1
3250,12,4.8
3250,28,3.9
3250,20,1.7
3251,42,2.6
3251,17,1.7
3251,34,3.7
3251,50,1.2
3251,2,1.1
3251,8,4.0
3251,23,2.4
3251,19,2.1
3252,3,4.0
3252,48,4.7
3252,33,3.5
3252,10,4.9
3252,46,1.3
3252,30,2.1
3252,9,2.1
3253,7,1.6
3253,8,3.9
3253,46,3.5
3253,20,3.7
3253,9,2.8
3254,13,4.4
3254,40,1.6
3254,5,2.7
3254,47,1.4
3254,42,2.6
3254,23,2.5
3254,1,1.8
3255,29,4.0
3255,19,4.4
3255,3,3.4
3255,22,3.1
3255,28,1.6
3255,9,2.6
3255,47,2.9
3256,39,1.8
3256,49,1.5
3256,23,2.6
3256,11,3.7
3256,28,2.4
3256,16,1.4
3256,34,4.7
3257,24,2.5
3257,26,2.0
3257,30,2.0
3257,37,2.9
3257,32,1.5
3257,45,1.5
3257,44,3.0
3258,26,3.9
3258,45,2.1
3258,24,2.9
3258,8,3.8
3258,6,4.0
3258,41,4.3
3258,37,4.8
3259,26,1.0
3259,14,4.5
3259,24,1.6
3259,43,2.8
3259,48,1.5
3260,14,3.0
3260,39,2.5
3260,5,3.3
3260,12,1.3
3260,17,2.9
3260,36,2.0
3260,25,3.2
3261,22,1.5
3261,23,1.5
3261,19,2.2
3261,12,4.4
3261,7,2.0
3261,10,4.3
3261,31,1.8
3261,32,2.6
3261,38,4.2
3261,4,3.6
3262,1,2.0
3262,14,1.4
3262,48,4.0
3262,10,3.8
3262,4,2.6
3262,30,2.2
3262,8,1.5
3262,27,1.1
3263,31,2.0
3263,29,2.1
3263,21,2.3
3263,43,1.3
3263,49,3.5
3263,32,2.1
3263,17,2.4
3263,42,3.4
3263,19,2.7
3264,34,1.5
3264,19,3.4
3264,4,2.4
3264,21,3.7
3264,37,3.0
3264,42,1.8
3264,10,4.8
3264,16,3.4
3265,44,4.5
3265,20,1.8
3265,13,3.8
3265,29,4.0
3265,16,2.5
3265,3,4.8
3265,35,3.6
3266,25,3.3
3266,34,2.3
3266,50,2.6
3266,45,2.0
3266,4,4.0
3267,48,2.3
3267,15,1.7
3267,6,3.9
3267,37,1.6
3267,9,4.2
3267,47,1.0
3267,4,2.9
3268,19,1.1
3268,13,3.2
3268,45,3.6
3268,42,1.2
3268,12,2.4
3268,8,4.2
3268,25,4.6
3269,9,4.4
3269,21,4.4
3269,28,1.7
3269,34,1.8
3269,44,2.7
3269,11,3.5
3269,19,2.1
3270,3,3.4
3270,1,2.5
3270,11,4.8
3270,47,3.3
3270,5,4.9
3270,14,4.9
3270,45,4.3
3271,11,3.1
3271,33,2.6
3271,25,1.9
3271,20,1.6
3271,21,2.7
3271,29,2.8
3271,2,4.3
3271,32,1.7
3271,22,2.0
3272,16,4.7
3272,35,2.1
3272,40,3.4
3272,4,3.7
3272,25,4.6
3273,10,3.4
3273,5,2.0
3273,8,1.1
3273,42,2.8
3273,48,1.0
3273,21,2.7
3273,40,1.7
3274,17,4.7
3274,1,4.7
3274,40,1.4
3274,33,4.5
3274,26,2.2
3274,43,4.5
3274,19,3.9
3275,41,3.4
3275,27,3.5
3275,46,4.9
3275,43,4.2
3275,15,1.3
3275,33,3.1
3275,13,3.1
3275,45,4.7
3275,6,2.2
3275,42,2.9
3276,32,2.7
3276,12,2.0
3276,50,2.1
3276,2,4.7
3276,16,1.7
3276,9,3.8
3276,31,1.2
3277,27,1.6
3277,5,3.6
3277,29,3.6
3277,42,1.6
3277,31,5.0
3277,41,1.6
3277,16,4.7
3278,39,1.6
3278,31,2.3
3278,46,2.1
3278,50,4.2
3278,35,1.5
3278,19,1.1
3278,43,4.7
3279,19,4.2
3279,1,1.5
3279,14,3.3
3279,26,4.9
3279,35,4.1
3279,28,1.6
3279,32,4.8
3280,30,2.5
3280,40,4.2
3280,5,3.7
3280,44,1.2
3280,6,1.5
3280,9,3.3
3281,24,3.6
3281,45,2.8
3281,14,2.8
3281,13,2.1
3281,17,4.9
3281,26,2.3
3281,36,2.9
3282,28,4.9
3282,37,1.2
3282,9,1.7
3282,44,2.6
3282,23,4.6
3282,26,1.7
3283,38,4.3
3283,39,3.2
3283,22,3.6
3283,21,2.2
3283,7,1.3
3283,8,1.7
3283,6,1.0
3284,3,3.5
3284,15,3.6
3284,19,3.6
3284,16,2.4
3284,1,2.8
3284,30,4.4
3284,44,2.7
3285,46,4.8
3285,13,4.9
3285,35,2.6
3285,27,2.9
3285,24,3.8
3285,34,3.7
3285,16,3.1
3286,37,3.4
3286,36,3.9
3286,50,4.2
3286,47,1.1
3286,20,1.8
3286,9,1.0
3287,34,2.5
3287,37,2.4
3287,32,1.3
3287,33,4.7
3287,42,1.2
3287,49,2.3
3287,18,3.0
3287,46,2.6
3287,15,2.1
3287,3,1.1
3288,14,3.5
3288,35,3.8
3288,19,4.6
3288,36,1.3
3288,28,2.7
3288,46,2.3
3288,45,2.7
3289,21,2.8
3289,15,3.8
3289,43,3.0
3289,49,3.8
3289,25,3.5
3289,13,1.4
3289,24,4.8
3290,47,3.8
3290,36,3.8
3290,45,4.0
3290,48,2.9
3290,31,2.0
3291,43,1.1
3291,7,2.6
3291,44,1.3
3291,33,3.3
3291,47,4.5
3291,32,1.7
3291,13,3.6
3291,29,1.0
3291,14,4.0
3292,18,3.5
3292,20,2.7
3292,34,3.0
3292,27,4.6
3292,31,1.9
3292,14,4.9
3292,44,4.0
3293,4,4.0
3293,48,2.2
3293,26,4.9
3293,46,4.8
3293,16,1.4
3293,2,1.2
3293,14,4.4
3293,25,4.6
3293,6,3.2
3294,20,2.2
3294,8,4.6
3294,13,2.0
3294,10,4.4
3294,45,4.1
3294,17,1.5
3294,29,4.2
3294,16,2.0
3294,30,3.9
3295,1,3.5
3295,44,3.1
3295,8,3.3
3295,18,2.7
3295,37,3.5
3295,2,4.5
3295,17,4.4
3296,41,4.5
3296,35,2.0
3296,40,2.5
3296,18,1.0
3296,42,4.3
3296,14,4.4
3296,12,2.8
3296,13,3.7
3296,29,2.4
3296,50,3.5
3297,45,3.9
3297,8,2.8
3297,43,1.8
3297,12,3.2
3297,11,3.5
3297,9,2.9
3297,32,3.5
3298,26,4.6
3298,7,2.9
3298,19,1.9
3298,36,2.7
3298,1,1.5
3298,31,2.0
3298,29,3.5
3298,27,4.7
3298,11,5.0
3298,40,4.6
3299,19,4.9
3299,4,3.1
3299,32,1.3
3299,26,2.5
3299,2,4.2
3299,23,2.1
3299,18,3.2
3299,29,2.5
3299,8,3.9
3300,1,3.7
3300,20,5.0
3300,41,1.5
3300,44,1.8
3300,31,1.3
3301,13,3.3
3301,10,3.3
3301,3,3.5
3301,47,3.1
3301,2,1.6
3301,21,1.4
3301,27,1.3
3301,32,4.9
3301,14,1.7
3301,20,3.6
3302,14,1.7
3302,24,2.9
3302,19,3.4
3302,32,4.0
3302,12,1.2
3302,3,2.4
3302,34,4.5
3303,25,3.8
3303,48,1.8
3303,27,1.3
3303,44,2.2
3303,15,2.5
3303,46,2.1
3303,18,4.9
3304,9,4.6
3304,41,4.9
3304,36,2.4
3304,35,2.4
3304,1,4.0
3304,28,4.0
3304,45,3.6
3305,31,1.5
3305,11,3.1
3305,36,4.5
3305,29,1.1
3305,15,2.2
3305,23,3.6
3305,16,1.7
3306,45,4.7
3306,1,1.8
3306,17,2.6
3306,22,4.2
3306,12,1.7
3306,35,1.4
3306,20,2.0
3306,32,4.0
3307,21,3.8
3307,11,1.5
3307,22,3.1
3307,19,1.8
3307,14,1.1
3307,39,1.1
3307,30,4.6
3308,16,4.4
3308,33,1.7
3308,17,1.5
3308,4,4.6
3308,32,1.5
3308,30,2.2
3308,27,4.1
3309,9,3.7
3309,49,3.1
3309,38,4.0
3309,31,2.8
3309,17,1.1
3309,4,2.3
3309,45,4.5
3309,7,4.2
3309,32,4.5
3310,5,4.9
3310,48,4.3
3310,15,1.8
3310,20,2.3
3310,29,4.0
3310,32,4.0
3310,10,3.9
3311,46,5.0
3311,22,1.3
3311,35,4.5
3311,7,4.1
3311,47,4.0
3311,30,2.7
3311,34,4.7
3312,45,2.2
3312,11,3.3
3312,40,3.8
3312,20,3.8
3312,50,4.4
3312,23,2.6
3312,24,1.5
3312,36,3.8
3312,35,4.9
3313,17,4.5
3313,10,2.3
3313,48,1.4
3313,11,3.9
3313,1,3.4
3313,7,5.0
3313,9,2.7
3314,26,3.5
3314,28,3.5
3314,40,1.2
3314,17,3.1
3314,11,3.5
3314,42,2.1
3314,2,4.0
3315,44,3.1
3315,37,3.1
3315,50,3.7
3315,18,3.5
3315,12,2.7
3316,38,3.6
3316,30,4.9
3316,20,3.9
3316,25,3.1
3316,14,1.3
3316,23,1.3
3316,29,4.5
3316,10,3.4
3317,44,2.8
3317,8,2.3
3317,45,3.6
3317,40,1.4
3317,18,1.9
3317,7,4.3
3317,13,4.5
3318,43,3.5
3318,50,3.6
3318,39,4.3
3318,20,4.3
3318,12,3.2
3318,9,3.6
3318,41,1.2
3319,19,1.6
3319,35,1.7
3319,7,4.2
3319,21,2.5
3319,50,1.2
3319,31,1.0
3319,9,3.9
3320,9,2.5
3320,39,4.4
3320,30,1.7
3320,21,3.8
3320,32,4.6
3320,38,2.8
3320,16,4.3
3320,46,1.1
3320,43,4.6
3321,3,5.0
3321,10,1.9
3321,38,2.7
3321,39,2.7
3321,33,2.2
3321,1,1.5
3321,46,4.7
3321,22,4.9
3321,6,1.4
3322,26,1.9
3322,27,2.2
3322,4,2.4
3322,41,4.5
3322,46,2.9
3322,16,3.6
3322,22,4.9
3323,37,3.0
3323,13,1.4
3323,32,5.0
3323,24,3.2
3323,22,3.7
3323,44,3.6
3323,5,2.9
3324,36,4.9
3324,43,4.0
3324,24,1.8
3324,28,3.7
3324,35,3.8
3324,2,1.6
3324,21,3.7
3325,42,1.6
3325,4,2.8
3325,30,2.3
3325,34,1.3
3325,45,4.0
3325,13,4.5
3325,44,1.6
3325,38,2.2
3325,32,1.8
3326,28,3.5
3326,1,4.0
3326,43,3.0
3326,34,2.4
3326,45,4.9
3326,5,3.6
3326,46,4.3
3327,10,5.0
3327,36,1.8
3327,25,1.2
3327,3,2.3
3327,6,4.8
3327,5,4.2
3327,11,2.0
3328,32,2.0
3328,29,4.4
3328,1,1.9
3328,5,3.9
3328,4,2.4
3328,3,2.9
3328,2,1.2
3329,8,3.5
3329,45,3.0
3329,17,3.6
3329,26,1.9
3329,28,3.9
3329,12,4.5
3329,4,3.1
3330,39,4.8
3330,32,1.8
3330,40,1.8
3330,18,3.4
3330,12,1.2
3330,8,5.0
3330,16,1.5
3330,37,4.0
3330,13,3.1
3330,24,2.2
3331,45,2.7
3331,15,2.5
3331,4,4.0
3331,33,3.4
3331,6,4.9
3331,2,2.1
3331,13,4.7
3332,46,3.4
3332,6,2.5
3332,25,2.2
3332,29,3.7
3332,16,4.1
3332,44,3.5
3332,45,4.3
3333,46,1.9
3333,22,2.3
3333,6,4.8
3333,2,2.8
3333,13,1.7
3333,44,4.3
3333,37,3.6
3334,50,2.2
3334,18,2.3
3334,4,3.3
3334,29,3.4
3334,12,4.5
3334,5,4.8
3334,3,2.6
3335,25,3.1
3335,33,2.9
3335,47,4.9
3335,32,4.6
3335,4,2.7
3335,13,2.8
3335,2,3.8
3335,11,3.0
3335,27,4.0
3335,29,2.2
3336,8,5.0
3336,37,1.5
3336,15,1.2
3336,1,3.1
3336,31,4.9
3336,12,4.2
3336,32,3.4
3337,12,2.1
3337,32,4.8
3337,38,4.6
3337,5,3.9
3337,43,3.5
3337,19,4.2
3337,35,3.0
3338,16,3.1
3338,27,3.7
3338,8,1.6
3338,12,3.8
3338,13,4.8
3338,34,2.6
3338,7,1.2
3339,18,3.6
3339,39,2.1
3339,48,3.4
3339,7,4.0
3339,45,2.1
3339,21,4.3
3339,41,4.4
3340,25,1.0
3340,23,1.4
3340,24,3.5
3340,40,1.2
3340,12,1.4
3340,30,1.3
3340,8,1.7
3341,9,3.9
3341,33,2.1
3341,32,2.2
3341,19,3.1
3341,27,4.6
3341,1,2.5
3341,43,3.8
3342,2,3.7
3342,20,4.6
3342,43,2.2
3342,25,4.6
3342,10,4.8
3342,14,1.7
3343,32,4.8
3343,17,4.9
3343,29,4.4
3343,30,2.1
3343,16,4.7
3343,13,1.9
3343,20,3.8
3344,25,4.1
3344,9,3.8
3344,2,1.2
3344,18,4.1
3344,29,4.1
3344,39,1.7
3344,22,1.7
3345,45,1.8
3345,49,4.4
3345,25,1.7
3345,18,2.1
3345,17,3.2
3345,19,3.2
3345,5,2.0
3346,18,4.1
3346,25,4.3
3346,45,1.4
3346,4,1.2
3346,41,1.5
3347,37,3.4
3347,23,3.7
3347,27,4.6
3347,17,1.6
3347,2,1.9
3347,32,2.7
3347,16,4.9
3348,11,1.5
3348,25,3.7
3348,2,3.4
3348,40,3.2
3348,29,1.0
3348,43,2.7
3348,45,4.7
3349,18,3.1
3349,21,3.5
3349,42,4.9
3349,38,1.0
3349,8,4.0
3350,7,3.6
3350,27,1.6
3350,35,4.0
3350,32,3.4
3350,8,1.4
3350,49,1.6
3350,16,1.1
3350,2,2.5
3351,7,4.0
3351,2,2.8
3351,41,2.9
3351,33,4.7
3351,3,2.6
3351,21,3.1
3351,4,3.0
3352,46,5.0
3352,12,4.9
3352,47,1.9
3352,39,1.6
3352,44,1.0
3352,34,4.1
3352,17,3.3
3352,6,2.9
3353,40,3.6
3353,38,2.9
3353,13,1.4
3353,35,3.0
3353,47,4.9
3353,6,3.7
3353,14,2.3
3353,50,2.0
3353,37,2.3
3354,10,4.5
3354,2,1.1
3354,8,4.2
3354,21,4.6
3354,23,4.4
3354,30,1.8
3354,25,1.1
3354,4,1.6
3355,10,3.0
3355,23,1.5
3355,49,3.8
3355,36,2.6
3355,31,1.1
3355,25,1.6
3355,16,4.0
3355,41,1.6
3356,26,1.8
3356,35,3.6
3356,29,3.0
3356,16,3.4
3356,21,4.2
3356,50,2.4
3356,36,3.5
3357,13,1.3
3357,6,1.5
3357,27,2.9
3357,16,2.6
3357,26,3.6
3357,22,4.7
3357,3,1.1
3357,10,3.5
3358,32,4.2
3358,5,2.2
3358,34,1.2
3358,47,2.8
3358,44,1.1
3358,46,4.7
3358,33,4.8
3359,42,1.2
3359,3,4.6
3359,33,3.9
3359,22,4.2
3359,5,2.7
3359,11,1.9
3359,37,2.7
3360,2,4.3
3360,4,1.3
3360,30,4.6
3360,39,2.6
3360,19,3.2
3361,7,3.3
3361,28,3.2
3361,35,1.7
3361,50,4.0
3361,45,1.5
3361,42,2.2
3361,48,3.1
3362,5,3.3
3362,41,1.6
3362,1,3.1
3362,25,1.2
3362,20,3.6
3362,18,1.7
3362,33,1.3
3362,40,4.9
3362,37,4.9
3363,17,4.5
3363,22,2.8
3363,32,1.5
3363,33,3.8
3363,10,2.6
3363,46,1.2
3364,27,3.6
3364,39,1.5
3364,50,1.0
3364,30,3.9
3364,37,1.6
3364,6,2.5
3365,48,1.9
3365,47,2.2
3365,17,2.5
3365,1,4.4
3365,41,1.8
3365,22,3.3
3365,23,2.7
3365,11,4.1
3365,26,4.7
3366,15,3.3
3366,42,3.1
3366,33,2.2
3366,45,3.5
3366,20,3.4
3366,34,4.1
3366,40,4.4
3367,41,4.2
3367,11,3.6
3367,35,2.5
3367,1,4.1
3367,16,1.5
3367,15,4.0
3368,1,2.8
3368,37,2.4
3368,30,3.4
3368,47,3.1
3368,16,4.0
3369,23,1.8
3369,43,3.7
3369,34,4.7
3369,17,1.6
3369,27,3.8
3369,21,4.9
3369,13,4.8
3369,46,4.2
3369,9,2.8
3369,5,4.3
3370,9,4.6
3370,47,3.7
3370,28,2.2
3370,35,3.6
3370,40,3.4
3370,3,1.3
3370,14,2.3
3370,34,4.9
3370,4,1.3
3370,42,2.8
