userId,itemId,rating
189,4909,3.0
189,4966,3.0
189,4900,3.0
189,1804,3.0
189,4900,3.0
189,4966,3.0
189,4966,3.0
190,48,5.0
190,763,5.0
190,13067,3.0
190,66,5.0
190,291,5.0
190,4690,5.0
190,13707,5.0
190,66,5.0
190,9558,1.0
190,13970,5.0
190,363,5.0
190,48,5.0
190,1393,1.0
190,11046,5.0
190,2108,1.0
190,13355,5.0
190,13554,4.0
190,13466,5.0
191,820,1.0
191,3024,5.0
191,5990,5.0
191,7212,5.0
191,644,5.0
191,11007,5.0
191,1775,5.0
191,2286,5.0
191,142,4.0
191,4520,5.0
191,11816,5.0
191,857,3.0
191,11803,5.0
191,2512,5.0
191,7083,5.0
191,8057,5.0
191,11498,4.0
191,4816,1.0
191,107,3.0
191,6210,5.0
191,2178,3.0
191,6224,5.0
191,4816,1.0
191,9156,5.0
191,2960,4.0
191,11327,4.0
191,1914,5.0
191,8855,5.0
191,1926,5.0
191,374,5.0
191,7835,5.0
191,9755,5.0
191,89,5.0
191,3334,5.0
191,1234,5.0
191,3269,5.0
191,1660,3.0
191,2906,5.0
191,12045,5.0
191,5084,5.0
191,1036,2.0
191,873,3.0
191,6767,5.0
191,3701,5.0
191,3864,3.0
191,1217,5.0
191,873,5.0
191,612,5.0
191,3411,5.0
191,5422,5.0
191,11317,5.0
191,4508,4.0
191,4422,5.0
191,6822,5.0
191,4508,4.0
191,12206,5.0
191,5237,5.0
191,4586,5.0
191,10970,1.0
191,2727,5.0
191,5573,5.0
191,660,5.0
191,3468,5.0
191,13428,5.0
191,9880,5.0
191,4946,5.0
191,1121,5.0
191,2694,5.0
191,368,5.0
191,6517,4.0
191,612,5.0
191,2732,5.0
191,238,3.0
191,6590,5.0
191,7254,5.0
191,9846,3.0
191,5084,5.0
191,2896,1.0
191,8531,1.0
191,4853,5.0
191,47,5.0
191,10606,3.0
191,6865,5.0
191,12466,4.0
191,1503,5.0
191,4466,5.0
191,5198,5.0
191,9150,5.0
191,11339,5.0
191,3468,5.0
191,2871,1.0
191,1130,5.0
191,1908,3.0
191,695,5.0
191,4397,5.0
191,1685,5.0
191,8172,5.0
191,2774,5.0
191,2297,4.0
191,461,5.0
191,7057,1.0
191,509,5.0
191,7235,5.0
191,226,5.0
191,644,5.0
191,2774,5.0
191,612,5.0
191,1908,3.0
191,2169,5.0
191,107,5.0
191,238,3.0
191,8900,2.0
191,6473,5.0
191,3334,5.0
191,644,5.0
191,1125,5.0
191,3269,5.0
191,6562,5.0
191,407,4.0
191,7235,5.0
192,1130,5.0
192,728,4.0
192,619,5.0
192,9676,4.0
192,162,5.0
192,12286,5.0
192,1158,4.0
192,9190,5.0
192,1595,4.0
192,3953,4.0
192,1311,5.0
192,945,5.0
192,13341,4.0
192,5992,1.0
192,4853,5.0
192,728,4.0
192,621,1.0
192,2620,4.0
192,2107,5.0
192,10327,5.0
192,8370,5.0
192,1503,5.0
192,3953,4.0
192,843,5.0
192,12433,5.0
192,9356,3.0
192,1792,4.0
192,11580,5.0
192,7645,5.0
192,3853,5.0
192,3924,5.0
192,2576,4.0
192,12984,5.0
192,12290,5.0
192,241,1.0
192,6423,5.0
192,4894,5.0
192,1840,5.0
192,2624,5.0
192,8968,4.0
192,2069,2.0
192,10864,4.0
192,5736,5.0
192,1840,5.0
192,2620,4.0
192,377,5.0
192,289,5.0
192,6563,2.0
192,6123,5.0
192,832,5.0
192,619,5.0
192,8136,5.0
192,8768,5.0
192,2621,4.0
192,5678,5.0
192,1128,5.0
192,13168,5.0
192,9819,5.0
192,1729,5.0
192,2803,2.0
192,6896,4.0
192,10072,5.0
192,6786,5.0
192,1292,5.0
192,2468,5.0
192,2312,5.0
192,11836,4.0
192,10072,5.0
192,4492,1.0
192,5997,5.0
192,3084,5.0
192,6123,5.0
192,3827,1.0
192,8951,5.0
192,1586,5.0
192,9900,5.0
192,373,4.0
192,13329,3.0
192,5900,5.0
192,5429,5.0
192,1847,3.0
192,702,3.0
192,6500,5.0
192,1660,5.0
192,9244,5.0
192,2455,1.0
192,3041,5.0
192,6990,5.0
192,10684,1.0
192,2621,4.0
192,5787,5.0
192,2535,5.0
192,1204,4.0
192,2576,4.0
192,6126,5.0
192,926,3.0
192,4280,5.0
193,9621,5.0
193,1215,5.0
193,3848,5.0
193,500,5.0
193,12099,4.0
193,12344,5.0
193,5133,5.0
193,375,5.0
193,13218,5.0
193,5585,1.0
193,2823,5.0
193,2005,5.0
193,9777,5.0
193,231,5.0
193,1857,5.0
193,1215,5.0
193,8330,1.0
193,818,5.0
193,901,1.0
193,2887,5.0
193,536,5.0
193,11862,5.0
193,2452,5.0
193,618,5.0
193,2541,5.0
193,377,5.0
193,3889,5.0
193,3450,5.0
193,12206,5.0
193,2541,5.0
193,764,5.0
193,2710,5.0
193,1626,5.0
193,1966,4.0
193,11183,5.0
193,2578,4.0
193,1866,5.0
193,6618,5.0
193,100,5.0
193,2593,4.0
193,10116,5.0
193,1348,4.0
193,1996,4.0
193,10169,5.0
193,1348,4.0
194,513,3.0
194,1530,4.0
194,151,1.0
194,286,5.0
194,6909,3.0
194,11524,5.0
194,6189,2.0
194,1586,5.0
194,2543,4.0
194,1684,4.0
194,9160,1.0
194,1490,5.0
194,8252,3.0
194,220,5.0
194,4131,5.0
194,9279,4.0
194,2447,4.0
194,4476,5.0
194,1381,5.0
194,1229,1.0
194,851,5.0
194,286,5.0
194,525,3.0
194,6866,1.0
194,2543,4.0
194,1501,5.0
194,9705,5.0
194,2566,5.0
194,6,5.0
194,187,5.0
194,426,1.0
194,2598,5.0
194,2598,5.0
194,8175,1.0
194,7769,5.0
194,779,5.0
194,4647,5.0
194,3345,5.0
194,10906,1.0
194,1205,3.0
194,6230,5.0
194,12341,3.0
194,6189,2.0
194,320,4.0
194,850,5.0
194,1381,5.0
194,5656,5.0
194,376,4.0
194,6240,5.0
194,9670,5.0
194,4016,5.0
195,2947,5.0
195,10155,5.0
195,207,1.0
195,2686,1.0
195,1589,5.0
195,4350,5.0
195,1471,5.0
195,4144,5.0
195,75,2.0
195,4510,5.0
195,1013,4.0
195,3538,2.0
195,4206,5.0
195,730,1.0
195,6495,5.0
195,379,5.0
196,2565,5.0
196,951,5.0
196,7848,4.0
196,6258,5.0
196,7893,4.0
196,2519,5.0
196,2519,5.0
196,6402,5.0
196,913,5.0
196,4994,5.0
196,1937,2.0
196,1908,5.0
196,2565,5.0
196,566,2.0
196,1501,5.0
196,913,5.0
196,387,5.0
196,9414,5.0
196,1908,5.0
196,2565,5.0
196,13131,3.0
196,4869,5.0
196,1980,4.0
196,5365,5.0
196,913,5.0
196,9395,1.0
196,1051,5.0
196,13653,2.0
196,4769,3.0
196,7695,5.0
196,265,5.0
196,454,5.0
196,2519,5.0
197,10724,5.0
197,8046,5.0
197,3387,1.0
197,9340,2.0
197,2995,5.0
197,959,3.0
197,11499,5.0
197,9462,5.0
197,6044,5.0
197,1147,5.0
197,9472,5.0
197,1860,2.0
197,399,5.0
197,3341,5.0
197,3255,4.0
197,9393,3.0
197,2475,5.0
197,6744,5.0
197,1020,5.0
197,10544,5.0
197,4339,5.0
197,5308,4.0
197,7782,5.0
198,3779,5.0
198,11992,5.0
198,5477,5.0
198,8197,5.0
198,5568,5.0
198,9514,5.0
198,6604,5.0
198,5494,5.0
198,7849,5.0
198,342,5.0
198,5477,5.0
198,391,5.0
198,391,5.0
198,6431,5.0
198,2405,5.0
198,3217,4.0
198,3890,5.0
198,365,5.0
198,11211,5.0
198,401,5.0
198,10289,5.0
199,1513,5.0
199,2386,5.0
199,11403,5.0
199,595,4.0
199,648,5.0
199,8359,5.0
199,1734,5.0
199,1734,5.0
199,404,5.0
199,151,5.0
199,12781,5.0
199,4118,3.0
199,78,5.0
199,9053,5.0
199,10751,4.0
199,152,5.0
199,1603,5.0
200,5243,5.0
200,4176,5.0
200,6361,5.0
200,8308,5.0
200,6977,1.0
200,2985,5.0
200,6625,5.0
200,13880,5.0
200,1995,5.0
200,5388,5.0
200,2363,5.0
200,2661,5.0
200,4819,2.0
200,405,5.0
200,700,5.0
200,420,5.0
200,4416,5.0
200,6361,5.0
200,6361,5.0
200,7826,5.0
200,5581,5.0
200,3470,5.0
200,1401,5.0
200,4238,5.0
200,2363,5.0
200,521,4.0
200,4233,5.0
200,5593,5.0
200,3125,5.0
200,1201,5.0
200,12814,5.0
200,2130,5.0
200,1558,5.0
200,2234,5.0
200,8517,5.0
200,5614,5.0
200,13929,5.0
200,6939,1.0
200,648,1.0
200,6361,5.0
200,2250,5.0
200,4509,5.0
200,6615,5.0
200,10705,5.0
200,2490,5.0
200,4537,5.0
200,11349,5.0
200,2490,5.0
200,13447,4.0
200,8098,5.0
200,7333,5.0
200,3062,5.0
200,2757,5.0
200,7993,1.0
200,3621,5.0
200,3804,5.0
200,35,2.0
200,4390,2.0
200,769,5.0
200,3469,5.0
200,8275,4.0
200,753,5.0
200,2216,5.0
201,1962,5.0
201,4958,4.0
201,1393,5.0
201,836,1.0
201,6461,4.0
201,2720,3.0
201,7026,5.0
201,7375,5.0
201,5728,4.0
201,3689,5.0
201,6424,5.0
201,2535,2.0
201,536,5.0
201,2370,3.0
201,843,5.0
201,412,5.0
201,6537,5.0
201,4471,5.0
201,6759,5.0
202,5881,5.0
202,5496,5.0
202,760,5.0
202,3697,5.0
202,4082,5.0
202,3697,5.0
202,415,5.0
202,92,5.0
202,5508,5.0
202,1224,5.0
202,1221,5.0
202,37,5.0
202,1502,2.0
202,760,5.0
202,1221,5.0
202,5503,5.0
202,1224,5.0
202,5512,5.0
202,4082,5.0
203,7293,4.0
203,9596,5.0
203,2034,2.0
203,1388,5.0
203,161,5.0
203,8730,5.0
203,1900,5.0
203,5559,4.0
203,5109,5.0
203,1548,5.0
203,6381,1.0
203,9626,5.0
203,2782,5.0
203,938,3.0
203,10887,5.0
203,11735,5.0
203,2782,5.0
203,3026,5.0
203,1548,5.0
203,803,5.0
203,11735,5.0
203,9626,5.0
203,10887,5.0
203,4403,5.0
203,751,5.0
203,4376,3.0
203,4584,4.0
203,5567,5.0
203,9598,5.0
203,10680,5.0
203,828,5.0
203,856,5.0
203,803,5.0
203,1388,5.0
203,4376,3.0
203,5562,3.0
203,9810,5.0
203,11640,4.0
203,3825,5.0
203,2427,2.0
203,3359,4.0
203,5552,5.0
203,12379,5.0
203,1548,5.0
203,1517,5.0
203,2920,5.0
203,521,5.0
203,8036,3.0
203,1388,5.0
203,2025,2.0
203,8835,5.0
203,5791,5.0
203,9126,5.0
203,3117,4.0
203,3985,4.0
203,11357,5.0
203,421,5.0
203,7042,5.0
203,9589,4.0
203,1822,5.0
203,938,3.0
203,5531,5.0
203,1265,4.0
203,5462,5.0
203,182,3.0
203,13692,5.0
203,303,4.0
203,4652,2.0
203,3066,5.0
203,5459,2.0
203,10680,5.0
204,439,4.0
204,495,5.0
204,560,5.0
204,422,5.0
204,422,5.0
204,429,4.0
204,541,4.0
204,490,4.0
204,422,5.0
204,542,4.0
204,498,4.0
204,422,5.0
204,429,4.0
205,488,5.0
205,488,5.0
205,2200,5.0
205,3711,4.0
205,8672,5.0
205,553,5.0
205,4290,5.0
205,3613,3.0
205,442,5.0
205,541,5.0
205,428,5.0
205,3626,4.0
205,11207,3.0
205,423,5.0
205,2554,5.0
205,467,5.0
205,553,5.0
205,428,5.0
205,3619,5.0
205,513,4.0
205,2554,5.0
206,4401,5.0
206,11293,4.0
206,380,3.0
206,3722,1.0
206,4449,5.0
206,562,5.0
206,9032,3.0
206,5933,2.0
206,13051,5.0
206,247,5.0
206,6551,5.0
206,4830,5.0
206,10530,4.0
206,235,3.0
206,6757,5.0
206,3008,1.0
206,7914,5.0
206,838,5.0
206,3008,1.0
206,866,5.0
206,515,5.0
206,380,3.0
206,7090,5.0
206,4686,1.0
206,9059,3.0
206,447,5.0
206,11623,4.0
206,235,3.0
206,1643,5.0
206,10162,4.0
207,412,3.0
207,2070,4.0
207,2072,4.0
207,425,5.0
207,9349,5.0
207,12616,4.0
207,2067,4.0
207,4201,5.0
207,13376,5.0
207,1660,5.0
207,1159,5.0
207,10189,4.0
207,6191,1.0
207,9652,4.0
207,1197,2.0
207,2051,4.0
207,3652,1.0
207,2047,5.0
207,5719,3.0
207,1159,5.0
207,355,5.0
207,2085,4.0
207,2067,4.0
207,3942,5.0
207,1667,1.0
207,9773,5.0
207,13096,5.0
207,2082,5.0
208,12442,5.0
208,287,1.0
208,8225,5.0
208,1939,1.0
208,378,1.0
208,1946,1.0
208,8242,5.0
208,178,1.0
208,5997,5.0
208,4150,1.0
208,34,5.0
208,7499,1.0
208,4892,5.0
208,5626,5.0
208,1946,1.0
208,4150,1.0
208,4256,4.0
208,6542,5.0
208,4128,5.0
208,4547,5.0
208,1135,4.0
208,190,5.0
208,5547,3.0
208,13753,5.0
208,7315,5.0
208,6790,5.0
208,691,5.0
208,225,5.0
208,13927,1.0
208,3497,5.0
208,713,5.0
208,6063,3.0
208,2236,2.0
208,1087,5.0
208,713,5.0
208,186,1.0
208,11117,5.0
208,10030,5.0
208,136,5.0
208,6665,4.0
208,6665,4.0
208,6063,3.0
208,803,5.0
208,803,5.0
208,691,5.0
208,378,1.0
208,1939,1.0
208,178,1.0
208,178,1.0
208,287,1.0
208,378,1.0
208,1939,1.0
208,1946,1.0
208,801,5.0
208,4150,1.0
208,34,5.0
208,4150,1.0
208,7061,1.0
208,8242,5.0
208,10970,1.0
208,8225,5.0
208,287,1.0
208,8242,5.0
208,1014,5.0
208,10232,5.0
208,4841,5.0
208,7001,5.0
208,4765,5.0
208,178,1.0
208,287,1.0
208,9687,4.0
208,8225,5.0
208,5989,1.0
208,378,1.0
208,5360,5.0
208,1939,1.0
208,1946,1.0
208,801,5.0
209,6707,5.0
209,7902,5.0
209,6832,4.0
209,4640,4.0
209,2429,2.0
209,5818,5.0
209,4553,5.0
209,456,5.0
209,1582,3.0
209,4553,5.0
209,11780,5.0
209,3998,3.0
209,11466,5.0
209,3427,1.0
209,10255,4.0
209,3407,2.0
209,4794,5.0
209,6252,5.0
209,4544,5.0
209,7180,4.0
209,12375,4.0
209,6192,5.0
209,3407,2.0
209,7093,5.0
209,1049,5.0
209,5066,5.0
209,5985,5.0
209,3886,5.0
209,11461,5.0
209,2429,2.0
209,480,2.0
209,6786,1.0
209,13557,4.0
209,7410,1.0
209,8741,5.0
209,427,3.0
209,1903,5.0
210,7982,1.0
210,13986,5.0
210,1892,5.0
210,4996,5.0
210,1810,3.0
210,13285,5.0
210,1935,5.0
210,3534,5.0
210,12577,4.0
210,6615,5.0
210,11205,5.0
210,12050,1.0
210,13293,5.0
210,4666,5.0
210,4519,2.0
210,8286,5.0
210,3690,5.0
210,233,5.0
210,8656,3.0
210,5250,3.0
210,7982,1.0
210,4996,5.0
210,430,5.0
211,4751,3.0
211,4076,5.0
211,4357,5.0
211,12114,4.0
211,12474,5.0
211,3737,5.0
211,1837,5.0
211,3737,5.0
211,2017,2.0
211,3415,5.0
211,12475,5.0
211,376,5.0
211,10467,5.0
211,876,5.0
211,7151,5.0
211,2786,4.0
211,4026,5.0
211,12201,5.0
211,432,5.0
211,8412,4.0
211,373,4.0
211,9843,5.0
211,12201,5.0
211,9863,5.0
211,6219,5.0
211,6189,5.0
211,8564,5.0
211,6219,5.0
211,8372,5.0
211,6189,5.0
211,516,4.0
211,12444,5.0
211,4067,5.0
211,2057,5.0
211,2843,5.0
212,106,5.0
212,3740,5.0
212,11979,5.0
212,6383,5.0
212,106,5.0
212,5842,5.0
212,12708,5.0
212,433,5.0
212,4179,5.0
212,12934,2.0
212,5842,5.0
212,8336,5.0
212,3011,4.0
213,12438,5.0
213,618,5.0
213,12880,5.0
213,5133,5.0
213,246,3.0
213,6474,5.0
213,464,5.0
213,7596,3.0
213,1642,5.0
213,435,5.0
213,281,3.0
213,3064,5.0
213,12321,5.0
213,6389,3.0
213,7602,3.0
213,1033,5.0
213,2205,5.0
213,6389,3.0
213,1412,3.0
213,2175,5.0
213,281,3.0
213,12988,2.0
214,2250,5.0
214,4281,5.0
214,5470,1.0
214,977,3.0
214,4707,5.0
214,11292,5.0
214,9751,5.0
214,5700,1.0
214,4963,5.0
214,4281,5.0
214,5858,5.0
214,4476,5.0
214,868,5.0
214,801,5.0
214,4206,5.0
214,13724,5.0
214,3623,5.0
214,607,5.0
214,4878,5.0
214,7547,4.0
214,3897,4.0
214,4639,5.0
214,7771,5.0
214,670,5.0
214,5762,5.0
214,10611,2.0
214,7771,5.0
214,10570,5.0
214,2095,5.0
214,7774,3.0
214,10024,5.0
214,9654,4.0
214,4092,5.0
214,2581,2.0
214,4929,5.0
214,3911,5.0
214,8471,5.0
214,155,5.0
214,1264,5.0
214,670,5.0
214,10709,5.0
214,6754,5.0
214,468,4.0
214,10003,5.0
214,7170,4.0
214,5761,5.0
214,3200,5.0
214,4607,5.0
214,11819,5.0
214,9747,5.0
214,12242,5.0
214,13292,5.0
214,2803,5.0
214,508,5.0
214,1306,5.0
214,10901,5.0
214,1306,5.0
214,10241,5.0
214,9734,4.0
214,4492,5.0
214,8170,5.0
214,1097,5.0
214,2247,5.0
214,9159,5.0
214,865,4.0
214,13703,5.0
214,12961,4.0
214,11159,5.0
214,943,4.0
214,916,4.0
214,10785,5.0
214,3934,5.0
214,6015,5.0
214,4763,5.0
214,9654,5.0
214,11427,5.0
214,13677,4.0
214,6,5.0
214,1249,5.0
214,949,5.0
214,1706,5.0
214,943,4.0
214,2247,5.0
214,1249,5.0
214,312,4.0
214,107,5.0
214,312,4.0
214,9371,5.0
214,10003,5.0
214,2753,5.0
214,339,4.0
214,10869,5.0
214,9371,5.0
214,10444,5.0
214,890,5.0
214,1097,5.0
214,2315,5.0
214,11800,5.0
214,1707,5.0
214,521,5.0
214,5976,5.0
214,5449,5.0
214,5470,5.0
214,51,5.0
214,8323,5.0
214,412,4.0
214,6270,5.0
214,10785,5.0
214,9159,5.0
214,865,4.0
214,848,4.0
214,10880,3.0
214,6015,5.0
214,51,5.0
214,11159,5.0
214,1815,5.0
214,12985,5.0
214,422,5.0
214,848,4.0
214,5976,5.0
214,11766,1.0
214,4119,5.0
214,11568,5.0
214,3177,5.0
214,5111,4.0
214,5148,5.0
214,5148,5.0
214,518,5.0
214,11093,5.0
214,10488,5.0
214,4807,4.0
214,9371,5.0
214,6307,5.0
214,10003,5.0
214,943,4.0
214,1847,5.0
214,2403,3.0
214,865,4.0
214,514,5.0
214,8150,5.0
214,11685,5.0
214,5035,5.0
214,8051,5.0
214,5359,5.0
214,3845,4.0
214,5359,5.0
214,6788,5.0
214,13383,5.0
214,9597,3.0
214,7637,3.0
214,848,4.0
214,446,5.0
214,59,4.0
214,848,4.0
214,436,5.0
214,1774,5.0
214,848,4.0
214,6202,5.0
214,1253,5.0
214,865,4.0
214,10609,3.0
214,4684,5.0
214,12895,5.0
214,865,4.0
214,1253,5.0
214,943,4.0
214,8150,5.0
214,943,4.0
214,5572,5.0
214,11266,5.0
214,422,5.0
214,916,4.0
215,12878,5.0
215,848,5.0
215,6117,5.0
215,12293,5.0
215,10251,5.0
215,2561,5.0
215,505,5.0
215,5309,5.0
215,4194,5.0
215,10991,5.0
215,865,5.0
215,10698,5.0
215,2034,5.0
215,6479,5.0
215,13627,2.0
215,4081,5.0
215,848,5.0
215,4528,5.0
215,7147,1.0
215,3727,4.0
215,3490,5.0
215,943,5.0
215,2635,5.0
215,943,5.0
215,521,5.0
215,6,5.0
215,4552,5.0
215,4667,5.0
215,2554,5.0
215,2554,5.0
215,1393,1.0
215,865,5.0
215,4564,5.0
215,4450,5.0
215,6982,3.0
215,2885,5.0
215,4531,4.0
215,437,1.0
215,6512,5.0
215,13923,1.0
215,6110,5.0
215,161,5.0
215,10630,5.0
215,100,2.0
215,9664,4.0
215,865,5.0
215,486,3.0
215,312,3.0
215,4667,5.0
215,3026,5.0
215,412,3.0
215,943,5.0
215,4574,4.0
215,2,4.0
215,1288,5.0
215,10339,4.0
215,2584,4.0
215,13972,4.0
215,2034,4.0
215,7112,1.0
215,281,5.0
215,848,5.0
215,10604,1.0
215,507,2.0
215,2038,5.0
215,11187,5.0
215,4540,5.0
215,6389,5.0
215,2884,3.0
215,848,5.0
215,648,4.0
215,4540,5.0
215,6113,3.0
215,11764,2.0
215,865,5.0
215,1357,5.0
215,3717,5.0
215,6821,1.0
215,848,5.0
215,3012,5.0
215,3515,5.0
215,4574,4.0
215,535,1.0
215,5159,4.0
215,394,4.0
215,4597,4.0
215,535,1.0
215,11730,3.0
215,865,5.0
215,3652,3.0
215,4579,5.0
215,4574,4.0
215,13621,5.0
215,4091,3.0
215,4091,3.0
215,526,1.0
215,7891,4.0
215,3587,5.0
215,3251,5.0
215,4597,4.0
215,3090,5.0
215,812,1.0
215,438,5.0
215,5159,4.0
215,4528,5.0
215,7891,4.0
215,5069,5.0
215,526,1.0
215,946,1.0
215,81,5.0
215,7601,4.0
215,781,5.0
215,911,2.0
215,8129,1.0
215,943,5.0
215,11423,4.0
215,4574,4.0
215,3056,5.0
215,9738,5.0
215,943,5.0
215,4597,4.0
215,6389,5.0
215,2652,5.0
215,312,3.0
215,10818,5.0
215,1776,4.0
215,6372,5.0
215,2030,5.0
215,963,5.0
215,6372,5.0
215,281,5.0
215,11752,2.0
215,12462,2.0
215,4148,5.0
215,5934,5.0
215,3587,5.0
215,7,5.0
215,4597,4.0
215,8065,4.0
215,5444,4.0
215,504,5.0
215,7,5.0
215,2495,4.0
215,486,3.0
216,3385,1.0
216,12631,3.0
216,233,5.0
216,6286,5.0
216,697,5.0
216,3385,1.0
216,1393,5.0
216,1209,1.0
216,265,5.0
216,6066,2.0
216,572,5.0
216,9490,1.0
216,6998,3.0
216,4613,5.0
216,2,5.0
216,2694,3.0
216,7836,1.0
216,572,5.0
216,521,5.0
216,2670,1.0
216,1254,1.0
216,438,5.0
216,7292,3.0
216,1190,1.0
216,4613,5.0
216,2809,4.0
216,6008,3.0
216,4534,5.0
216,4534,5.0
216,3615,5.0
216,10277,3.0
216,538,5.0
216,1071,5.0
216,538,5.0
216,5528,4.0
216,4455,3.0
216,9486,1.0
216,2871,3.0
216,818,5.0
216,1330,5.0
217,237,4.0
217,9565,3.0
217,497,4.0
217,996,5.0
217,2847,5.0
217,11568,2.0
217,5730,5.0
217,13245,5.0
217,10698,5.0
217,4183,5.0
217,7651,5.0
217,13608,2.0
217,5014,2.0
217,11259,5.0
217,1273,5.0
217,6192,5.0
217,12181,1.0
217,11900,4.0
217,5352,5.0
217,8387,3.0
217,12499,5.0
217,579,4.0
217,9271,5.0
217,6962,1.0
217,4813,5.0
217,3785,5.0
217,34,4.0
217,3782,5.0
217,7776,4.0
217,3366,2.0
217,4554,3.0
217,3677,5.0
217,6344,5.0
217,9062,1.0
217,93,5.0
217,282,5.0
217,13723,3.0
217,4299,2.0
217,928,5.0
217,12855,5.0
217,5707,4.0
217,282,5.0
217,6949,2.0
217,5492,5.0
217,13251,5.0
217,9852,5.0
217,1570,5.0
217,4878,4.0
217,2198,5.0
217,5692,4.0
217,7208,3.0
217,4582,3.0
217,9971,5.0
217,4325,1.0
217,5935,5.0
217,4344,5.0
217,5723,4.0
217,7208,3.0
217,6942,5.0
217,3941,4.0
217,5843,4.0
217,6107,5.0
217,298,5.0
217,3928,5.0
217,11211,5.0
217,4365,5.0
217,9205,1.0
217,2130,4.0
217,5727,5.0
217,7953,5.0
217,4152,5.0
217,1367,5.0
217,12925,1.0
217,7953,5.0
217,4239,1.0
217,7948,5.0
217,207,4.0
217,5096,5.0
217,1080,5.0
217,7056,1.0
217,5727,5.0
217,225,5.0
217,6669,4.0
217,2634,3.0
217,3766,5.0
217,2184,5.0
217,5964,5.0
217,240,5.0
217,12251,5.0
217,4061,4.0
217,8084,3.0
217,4239,5.0
217,13749,4.0
217,3211,4.0
217,4451,5.0
217,3309,4.0
217,6115,5.0
217,1530,5.0
217,7672,5.0
217,894,5.0
217,7635,2.0
217,3211,4.0
217,1180,5.0
217,637,5.0
217,12078,5.0
217,5932,4.0
217,3788,5.0
217,7664,2.0
217,1876,5.0
217,9781,5.0
217,4126,1.0
217,1180,5.0
217,7948,5.0
217,2218,1.0
217,6964,3.0
217,5012,5.0
217,7652,5.0
217,1490,3.0
217,8983,1.0
217,11508,5.0
217,7065,5.0
217,440,2.0
217,13681,5.0
217,11086,3.0
217,6071,5.0
217,2079,1.0
217,5438,5.0
217,1408,5.0
217,4806,5.0
217,9026,1.0
217,3795,5.0
217,12043,3.0
217,7652,5.0
217,1231,3.0
217,10905,5.0
217,4152,5.0
217,738,4.0
217,4218,5.0
217,12202,5.0
217,3404,5.0
217,1102,4.0
217,3742,5.0
217,3343,5.0
217,6345,5.0
217,486,5.0
217,10942,5.0
217,9117,5.0
217,11378,4.0
217,516,5.0
217,4628,5.0
217,5576,2.0
217,4048,5.0
217,5642,3.0
217,3866,3.0
217,9500,5.0
217,4048,5.0
217,12096,5.0
217,480,2.0
217,6696,5.0
217,812,4.0
217,6970,5.0
217,6335,1.0
217,486,5.0
217,13482,1.0
217,770,4.0
217,240,5.0
217,926,5.0
218,9432,4.0
218,12,4.0
218,106,5.0
218,4890,3.0
218,9959,1.0
218,11712,5.0
218,1028,3.0
218,4803,5.0
218,4803,5.0
218,6880,3.0
218,5071,4.0
218,9947,4.0
218,11182,5.0
218,6210,5.0
218,1250,5.0
218,2471,5.0
218,6462,5.0
218,1250,5.0
218,9005,1.0
218,4568,1.0
218,330,4.0
218,11418,3.0
218,8780,3.0
218,2370,4.0
218,3983,5.0
218,925,1.0
218,5612,4.0
218,9991,1.0
218,3983,5.0
218,11154,3.0
218,5110,5.0
218,321,2.0
218,5066,5.0
218,233,5.0
218,6761,2.0
218,2089,5.0
218,1508,5.0
218,1619,5.0
218,441,4.0
218,3941,1.0
218,6678,5.0
218,5683,1.0
218,12305,3.0
218,522,5.0
218,4614,3.0
218,9674,5.0
218,3938,5.0
218,93,3.0
218,126,2.0
218,12598,5.0
218,7735,1.0
218,1220,5.0
218,3869,5.0
218,242,3.0
218,106,5.0
218,9290,5.0
218,1339,3.0
218,3204,3.0
218,1188,3.0
218,3923,3.0
218,6761,2.0
218,3870,5.0
218,574,5.0
218,522,3.0
218,569,1.0
219,444,3.0
219,10988,1.0
219,444,3.0
219,457,4.0
219,3689,4.0
219,444,3.0
219,4091,5.0
219,4091,5.0
219,8558,5.0
219,2025,5.0
219,2613,5.0
219,2983,5.0
219,7848,5.0
219,2708,1.0
219,7893,5.0
219,4186,4.0
219,2983,5.0
219,444,3.0
219,2613,5.0
219,6415,5.0
219,5594,3.0
219,238,5.0
219,238,5.0
219,9287,5.0
219,6375,5.0
219,8568,5.0
219,3247,3.0
219,3247,3.0
219,2095,5.0
219,7848,5.0
219,4301,5.0
219,2922,5.0
219,3950,5.0
219,2663,5.0
219,8515,3.0
219,5957,5.0
219,632,5.0
219,818,3.0
219,7893,5.0
219,1069,5.0
219,4011,5.0
219,4671,5.0
219,529,5.0
219,11506,5.0
219,13702,5.0
219,11506,5.0
219,5518,4.0
219,4147,5.0
220,11686,5.0
220,2960,5.0
220,8319,5.0
220,9116,2.0
220,977,4.0
220,1294,5.0
220,7604,4.0
220,866,5.0
220,838,5.0
220,445,5.0
220,7918,2.0
220,1524,2.0
220,138,5.0
220,8290,3.0
220,7650,5.0
220,9384,3.0
220,911,3.0
220,719,4.0
220,761,3.0
220,12825,5.0
220,11143,5.0
220,6330,5.0
220,8339,5.0
220,8341,3.0
220,5603,5.0
220,908,5.0
220,203,4.0
220,11310,5.0
220,908,5.0
220,5244,5.0
220,4562,5.0
220,7078,3.0
220,11351,5.0
220,12611,4.0
220,11686,5.0
220,9234,5.0
220,7802,5.0
220,6025,5.0
220,4446,5.0
